Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5RHFgozacy0EfW6DqWN5aL,"Ai","Ai","Paal Dabba,VENGAYA ISAAC PERUMAL",2022-10-10,184652,47,true,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:23:57Z,"tamil hip hop,tamil indie,malayalam hip hop,tamil dance,tamil pop,malayalam pop,mollywood","D.W.Y.L Records",0.909,0.694,10,-6.635,0,0.19,0.424,0.00000142,0.125,0.4,114.928,4
spotify:track:1HBhhBBaoyyhvFB2mYpmS8,"Maruvaarthai (From Enai Noki Paayum Thota)","Enai Noki Paayum Thota (Original Motion Picture Soundtrack)","Darbuka Siva,Sid Sriram",2019-09-01,356718,0,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:23:59Z,"tamil pop,kollywood,tollywood,telugu pop","Divo Tv Private Limited",0.565,0.715,8,-7.254,1,0.0309,0.00888,0.0000285,0.103,0.278,128.004,4
spotify:track:0J3dPoXA9jf2cGpmIuUphf,"Paakaadhae Paakaadhae","Varuthapadatha Vaalibar Sangam (Original Motion Picture Soundtrack)","D. Imman,Vijay Yesudas,Pooja AV",2013-07-15,275173,59,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:01Z,"tamil pop,tamil dance,kollywood,malayalam pop,mollywood","Sony Music Entertainment India Pvt. Ltd.",0.701,0.688,7,-4.796,1,0.0508,0.444,0,0.0837,0.521,79.992,4
spotify:track:7vIVeEZCmE0UdfIIDTC9Ho,"170CM from Think Indie","170CM from Think Indie","Paal Dabba,Flameboi",2023-08-25,132480,51,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:02Z,"tamil hip hop,tamil indie,malayalam hip hop,tamil dance,tamil pop,malayalam pop,mollywood,desi hip hop","Think Music",0.847,0.606,1,-7.555,1,0.268,0.285,0,0.0695,0.661,125.116,4
spotify:track:3MUbhAmXSpuNS60DdUYLD7,"Pakoda Song - From Nanban Oruvan Vantha Piragu","Pakoda Song (From Nanban Oruvan Vantha Piragu)","A H Kaashif,Hiphop Tamizha,Asal Kolaar",2023-11-03,186821,29,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:06Z,"tamil indie,tamil pop,tamil hip hop,kollywood,tamil dance,malayalam hip hop","Think Music",0.593,0.871,1,-4.885,1,0.286,0.181,0,0.0568,0.688,81.847,4
spotify:track:49vfyaR7KxgTEqpFtn3XPg,"Amakkalam - From Think Originals","Amakkalam (From Think Originals)","ofRO,Asal Kolaar,Keya Pothen",2023-06-27,157306,47,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:08Z,"tamil hip hop,tamil indie,tamil dance,tamil pop,kollywood,malayalam hip hop","Think Music",0.921,0.934,7,-6.751,1,0.118,0.05,0.000157,0.234,0.748,125.978,4
spotify:track:6PmFCzYt9fJlh1MlKLcpFs,"Nanbiye","Teddy (Original Motion Picture Soundtrack)","D. Imman,Anirudh Ravichander,Madhan Karky",2020-04-24,266250,52,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:10Z,"tamil pop,tamil dance,kollywood,tollywood,tamil hip hop,telugu pop","Think Music",0.405,0.661,9,-4.897,0,0.0335,0.388,0,0.111,0.583,108.03,4
spotify:track:2HMHzctE8A400bsLxcWwya,"Sandakari Neethan (From Sangathamizhan)","Sandakari Neethan (From Sangathamizhan)","Vivek - Mervin,Anirudh Ravichander,Jonita Gandhi,Mervin Solomon",2019-09-13,250000,57,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:11Z,"tamil pop,tamil dance,kollywood,tamil indie,tollywood,tamil hip hop,telugu pop,bollywood,hindi pop,desi","Sony Music Entertainment India Pvt. Ltd.",0.446,0.657,7,-6.595,1,0.0544,0.321,0,0.387,0.444,62.675,4
spotify:track:6EB454nVg2u6sbeCvWAPej,"Yaanji - From Vikram Vedha","Yaanji (From Vikram Vedha)","Sam C.S.,Anirudh Ravichander,Shakthisree Gopalan",2017-06-12,270375,71,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:14Z,"tamil pop,kollywood,malayalam hip hop,malayalam pop,tamil dance,tollywood,tamil hip hop,telugu pop","Think Music",0.692,0.624,9,-6.492,0,0.0337,0.368,0,0.108,0.487,132.896,4
spotify:track:1zAkNzJZVPrWDCnowb1vpZ,"Oh Penne","Vanakkam Chennai (Original Motion Picture Soundtrack)","Anirudh Ravichander,Vishal Dadlani",2013-07-31,276400,68,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:16Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood,desi,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.483,0.65,7,-6.752,0,0.0349,0.573,0.0000297,0.228,0.637,94.988,4
spotify:track:6tlUm9EuYRInZ17qzJkbDv,"Adi Odi - From Atti Culture","Adi Odi (From Atti Culture)","Asal Kolaar,ofRO",2022-10-28,148875,57,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:20Z,"tamil hip hop,tamil indie,malayalam hip hop,tamil dance,tamil pop,kollywood","Atti Culture",0.802,0.933,1,-5.461,1,0.375,0.278,0.0395,0.087,0.887,164.933,4
spotify:track:6EL3UiMqHlpkpDX6XtAaPr,"Gommala - Diss On Kadhal (Prod. Vimalan PDY)","QC2","Kelashik,Vimalan PDY",2021,182807,0,true,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:22Z,"tamil hip hop,tamil indie","Abstract Medias",0.934,0.732,11,-3.137,0,0.258,0.212,0,0.0608,0.429,128.003,4
spotify:track:5b1zcET4JFw1BHh8rsjHq3,"Thangamey","Wunderboy Anirudh","Anirudh Ravichander",2016-03-03,262539,0,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:30Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Divo",0.585,0.901,2,-5.785,1,0.0745,0.479,0,0.248,0.62,99.929,4
spotify:track:5TL3UHuEBRMPbAIAOiPJmc,"Enkeyoo Partha","Yaaradi Nee Mohini (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Udit Narayan",2008-10-17,320960,70,false,31l6l3okgscnsnoe5hkevj7gjp4y,2023-12-20T20:24:42Z,"tamil pop,kollywood,tamil dance,tamil hip hop,bollywood,hindi pop,desi","Think Music (India)",0.822,0.446,7,-8.899,0,0.0321,0.486,0.00102,0.147,0.654,119.994,4
spotify:track:79Xx6GiPfwG3AjdtzGTSXt,"Shoot the Kuruvi - From Jil Jung Juk","Shoot the Kuruvi (From Jil Jung Juk)","Vishal Chandrashekhar,Anirudh Ravichander,Datho Radha Ravi,Siddharth",2015-11-10,262244,51,false,31ead5cvwsebu3bamihvabeursfi,2023-12-21T17:40:19Z,"tollywood,telugu pop,kollywood,tamil pop,mollywood,tamil dance,tamil hip hop","Think Music",0.697,0.566,4,-5.668,0,0.0635,0.24,0,0.432,0.488,120.017,4
spotify:track:7hu8IjnvYHiXaKp2RjOWZd,"Varavaa Varavaa","Rockstar Anirudh Special","Anirudh Ravichander,Vignesh Shivan",2023-02-24,202378,54,false,31ead5cvwsebu3bamihvabeursfi,2023-12-21T17:40:29Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Divo Tv Private Limited",0.75,0.774,1,-7.992,1,0.0709,0.108,0,0.0411,0.664,129.975,4
spotify:track:5QpX7FGJ3A6otJSayn0GHM,"Kaththi Theme - Instrumental","Kaththi (Original Motion Picture Soundtrack)","Anirudh Ravichander",2014-09-18,63706,57,false,31ead5cvwsebu3bamihvabeursfi,2023-12-21T17:40:51Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music / Eros Now Music",0.705,0.73,5,-7.886,1,0.346,0.159,0.000239,0.154,0.819,140.14,4
spotify:track:3PYUbRTcQ2aXvPJaZ6A6H9,"Mandharapoove","Mandharapoove (From Kumari)","Jakes Bejoy,Aavani Malhar",2022-10-15,240606,57,false,26lpic4q2k4fk7vvdij0rm75f,2023-12-24T14:25:17Z,"malayalam pop,mollywood,malayalam hip hop,tollywood","Saregama",0.817,0.585,4,-10.111,0,0.0548,0.523,0.0162,0.332,0.712,111.977,4
spotify:track:5IRJptk3sgmXrrqAbML9nv,"Mukkathe Penne","Ennu Ninte Moideen (Original Motion Picture Soundtrack)","Mohammed Maqbool Mansoor",2015-07-17,255363,0,false,26lpic4q2k4fk7vvdij0rm75f,2023-12-24T14:31:46Z,"mollywood,malayalam pop","Satyam Audios",0.479,0.391,7,-7.838,0,0.0268,0.689,0.0000187,0.209,0.195,78.518,3
spotify:track:1VhFZ2cCflcwp74w5Vzv7y,"Hukum - Telugu (From Jailer)","Hukum - Telugu (From Jailer)","Anirudh Ravichander,Dinker kalvala,Bhaskarabhatla",2021,207647,59,false,myqajie0y3rg239p6jpt5ggvi,2023-12-25T09:10:28Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,kannada pop","Sun Pictures",0.716,0.889,2,-6.022,1,0.1,0.0774,0.0000142,0.16,0.508,101.968,4
spotify:track:4ETfWlecAV0EUI3BqyfvZn,"Kasethan Kadavulada - From Thunivu","Kasethan Kadavulada (From Thunivu)","vaisagh,Manju Warrier,Ghibran",2022-12-18,188052,38,false,316bxvoo5o5mrq4mkbaxm2i4p4mq,2024-01-04T15:14:54Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood,mollywood,malayalam pop,devotional","Zee Music Company",0.747,0.841,11,-5.981,0,0.107,0.0377,0.00000316,0.163,0.332,95.033,4
spotify:track:48nH1dV2qfeMEPyd18Rwd0,"Gangstaa","Thunivu (Original Motion Picture Soundtrack)","Shabir Sulthan,Ghibran",2022-12-25,200938,41,false,316bxvoo5o5mrq4mkbaxm2i4p4mq,2024-01-04T15:15:12Z,"tamil indie,tamil pop,kollywood,tamil hip hop,devotional","Zee Music Company",0.632,0.91,9,-7.032,1,0.175,0.0144,0.00527,0.307,0.546,159.943,4
spotify:track:2LfwqQIw91xOvM69nfhDFh,"Kallai Mattum Kandal [From Dasavathaaram (Tamil)]","My Hits: Hariharan","Himesh Reshammiya,Hariharan",2014-04-04,328080,38,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:47:41Z,"bollywood,hindi pop,desi,bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.583,0.667,1,-7.635,1,0.0383,0.0441,0.000144,0.071,0.18,94.882,4
spotify:track:4KPIl97RknWDtRUocn48Wr,"Naan Nadandhal Adhiradi","Suraa (Original Motion Picture Soundtrack)","Mani Sharma,Naveen Madhav,Janani Madhan",2010-04-01,274293,50,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:47:44Z,"tamil dance,telugu pop,tollywood,tamil pop,kollywood,kannada pop","Think Music (India)",0.829,0.823,2,-5.172,1,0.0659,0.00981,0.000101,0.199,0.484,132.981,4
spotify:track:33Sthcmqi5zuwIdsTjEQQc,"Oh Ringa Ringa","7 Aum Arivu (Original Motion Picture Soundtrack)","Harris Jayaraj,Roshan,Jerry John,Benny Dayal,Suchitra",2011-09-22,333240,46,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:47:47Z,"tamil pop,kollywood,tamil dance,bollywood,desi,hindi pop,telugu pop,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.834,0.654,10,-7.081,0,0.0569,0.0546,0.0000269,0.238,0.674,103.003,4
spotify:track:4WQjkG66fNyFE1N7XOSoL6,"Ice Katti Kuruvi - From D Block","Ice Katti Kuruvi (From D Block)","Ron Ethan Yohann,Pradeep Kumar",2022-02-04,263930,49,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:47:50Z,"kollywood,tamil pop","Think Music",0.613,0.673,9,-7.628,0,0.0444,0.675,0.0000814,0.0801,0.442,143.886,3
spotify:track:7GVTu3LkZIOVrAAm8wCrj5,"Erimalayin Magale","Erimalayin Magale","Jerard Felix,Sid Sriram",2023-07-21,258367,44,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:47:52Z,"tamil indie,tamil pop,tollywood,telugu pop,kollywood","Ondraga Entertainment",0.687,0.788,10,-5.755,1,0.0461,0.157,0,0.245,0.567,97.998,4
spotify:track:6FQWnHEGeeCL5LyCREsX0G,"Not Ramaiya Vastavaiya [From Jawan] [TAMIL]","Not Ramaiya Vastavaiya (From Jawan) [TAMIL]","Anirudh Ravichander,Sreerama Chandra,Rakshita Suresh",2023-08-29,202556,41,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:47:54Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,kannada pop,sandalwood,tamil indie","T-Series",0.481,0.891,10,-5.407,0,0.0986,0.0252,0.0000013,0.301,0.278,132.898,4
spotify:track:79jbwGgknCBKjikDDdfSph,"Pattasa","Jawan (TAMIL)","Anirudh Ravichander,Nakash Aziz,Jonita Gandhi,Arivu,Vivek",2023-09-05,195230,38,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:47:56Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood,desi,hindi pop,tamil indie,malayalam hip hop,desi hip hop","T-Series",0.574,0.883,7,-5.713,1,0.215,0.188,0.00000172,0.329,0.818,123.932,4
spotify:track:52JxEVbbxxHuTXkDEUF38R,"Not Ramaiya Vastavaiya (TAMIL)","Jawan (TAMIL)","Anirudh Ravichander,Sreerama Chandra,Rakshita Suresh",2023-09-05,202556,43,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:47:59Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,kannada pop,sandalwood,tamil indie","T-Series",0.481,0.891,10,-5.407,0,0.0986,0.0252,0.0000013,0.301,0.278,132.898,4
spotify:track:5cgiw1qjyjnrmP8Xmm4LFf,"Vannamayilae","Vannamayilae","A K PRRIYAN,Akshaya Shivkumar",2023-06-16,187384,33,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:00Z,"tamil indie,tamil hip hop,tamil dance,tamil pop","Ping Records",0.936,0.626,5,-6.199,0,0.194,0.465,0.000744,0.0895,0.966,129.979,4
spotify:track:3zVnOUPRa4V5LuA3HcyJre,"Sri Udanay","Businessman - Tamil","Suchitra,Thaman S",2011-12-22,232066,27,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:05Z,"tamil dance,tamil pop,telugu pop,tollywood,kollywood,kannada pop","Aditya Music",0.788,0.75,1,-7.073,1,0.0992,0.223,0.0276,0.148,0.735,92.99,4
spotify:track:4YN9siPoiy8fc8pAOdy6xS,"Yiveleh","Yiveleh","Havoc Brothers",2019-05-31,297525,45,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:07Z,"tamil hip hop,tamil indie,malayalam hip hop","Universal Music Sdn Bhd - Distributed Labels",0.787,0.672,11,-6.379,0,0.1,0.116,0,0.325,0.523,97.043,4
spotify:track:0hfzi8iJw4AeQNL6FVCvVK,"Sikki Sikki Thavikiren","Sikki Sikki Thavikiren","Psychomantra,Dhilip Varman,Thor Nishanlee",2021-02-07,287850,7,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:09Z,"tamil hip hop,tamil indie,tamil pop","Universal Music Sdn Bhd - Distributed Labels",0.684,0.759,1,-4.684,1,0.0381,0.298,0.000147,0.0972,0.345,102.972,4
spotify:track:7z2bC8u7rgJO2PCcj58Usd,"Uyir Poo","Uyir Poo","ADK,Thyivya Kalaiselvan",2014-11-18,289671,29,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:11Z,"tamil hip hop,tamil indie,tollywood,telugu pop","WM Malaysia",0.581,0.803,2,-3.439,0,0.0852,0.105,0.00000181,0.0838,0.278,140.001,3
spotify:track:5CQpTYDAF1OENGJ2Xl11WV,"Rosapoo","Rosapoo (Shaddy Danny)","Shaddy Danny,Nivahshini",2018-09-30,279903,20,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:14Z,"tamil indie,tamil hip hop","Shaddy Music Factory",0.729,0.421,8,-11.655,0,0.0488,0.64,0.00201,0.109,0.683,86.027,4
spotify:track:6jiMWjYDpaQI8iglf2mDml,"Nee Venum","Nee Venum","Prashan Sean",2019-04-10,236013,22,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:17Z,"tamil indie,tamil hip hop,kollywood,tamil pop","IBP Studios Sdn Bhd",0.453,0.421,11,-8.516,0,0.0276,0.408,0.00000597,0.144,0.167,105.429,1
spotify:track:3NdQewu1YWZPcM0eEsJcgY,"Oru Megham","Ishtam (Original Motion Picture Soundtrack)","Thaman S,M.L.R. Karthikeyan,Divya Vijay",2012-02-28,303893,9,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:19Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.857,0.462,1,-9.863,0,0.0487,0.64,0.0447,0.0947,0.895,105.003,4
spotify:track:0kWpZHvXomK6l0hNvvNlTW,"Alibaba Thangam - From Polladhavan","Alibaba Thangam (From Polladhavan)","Yugabharathi,G. V. Prakash,Suchitra",2007,299049,30,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:31Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Five Star Creations",0.757,0.767,10,-6.712,0,0.248,0.186,0.0000053,0.0424,0.721,130.038,4
spotify:track:0GG7qb5IsSjNRQZAAAr1gS,"Aithalakka (From Karkaa Kasadara)","Sweet Voice of K.K","KK,Maaladhi",2013-05-24,267322,12,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:33Z,"bollywood,hindi pop,desi,tamil dance,tamil pop","Five Star Audio",0.781,0.961,2,-4.594,1,0.174,0.247,0.000225,0.342,0.92,79.992,4
spotify:track:6QYp9nlz67EaITe6SKrr2k,"La La Lahirey","Mass","Venu Srirangam,Sunitha Sarathy",2004-11-29,274231,37,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:36Z,"telugu pop,tollywood,tamil pop,kollywood,tamil dance,tamil hip hop","Aditya Music",0.843,0.895,4,-8.18,0,0.132,0.064,0.00117,0.0404,0.518,127.964,4
spotify:track:2yocwhxNDHdthgkWZ32arg,"Ori Devuda","Satyam","Vasundhara Das,Suryakiran",2003-12-19,284306,35,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:38Z,"bollywood,desi,telugu pop,tollywood","Aditya Music",0.706,0.954,1,-6.76,1,0.142,0.291,0.000103,0.203,0.815,81.344,4
spotify:track:2djTqq19NfQzzUXaH35mXj,"Masti Masti","Nenu Sailaja","Sooraj Santhosh Shweta Mohan",2015-12-21,220372,36,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:41Z,"tollywood,telugu pop","Aditya Music",0.745,0.847,11,-5.374,0,0.0627,0.0942,0.00000703,0.159,0.848,159.692,4
spotify:track:4juG0hHQOdu22uj3sYrHo8,"Inthandanga","Don","Harish Raghavendra",2007-12-04,243740,47,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:43Z,"tamil pop,kollywood,telugu pop,tollywood","Aditya Music",0.79,0.651,2,-7.989,1,0.0344,0.128,0.00000485,0.108,0.34,96.959,4
spotify:track:5j0vpt2akAY5OrA5TwB4XQ,"Adaragottu","Krishna","Vasu,Sivani",2007-12-27,291471,49,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:45Z,"tamil dance,telugu pop,tollywood","Aditya Music",0.56,0.862,7,-6.747,1,0.223,0.145,0.00000178,0.0364,0.71,83.961,4
spotify:track:19EnAKTdmQgZATuku1G5rD,"Kan Kanna Salige","Navagraha","Sonu Nigam",2008-09-07,272174,47,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:48Z,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop","Aananda Audio Video",0.832,0.658,9,-6.333,0,0.0303,0.101,0.00121,0.284,0.666,120.044,4
spotify:track:0BTaeWLnEIVTBHywLH5iR5,"Nee Sanihake Bandre - From Maleyali Jotheyali","Sonu Nigam - Melodies - Kannada Hits - 2016","Sonu Nigam",2016-02-22,264097,18,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:50Z,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop","Aananda Audio Video",0.688,0.616,1,-7.602,0,0.0274,0.38,0.00000118,0.364,0.68,106.995,4
spotify:track:2zpzbfEexXPmymYNWU1Bha,"Yevevo","Hello!","Akhil Akkineni,Jonita Gandhi",2017-12-06,293750,50,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:52Z,"tollywood,telugu pop,bollywood,tamil pop,kollywood,hindi pop,desi,tamil dance","Aditya Music",0.621,0.328,9,-9.358,0,0.0302,0.752,0,0.211,0.405,114.967,4
spotify:track:7jY1bfpyhAnLtEVdWoeNhq,"Aaro Aaro Chare - From Ring Master","Hits of Najim Arshad","Najim Arshad",2018-09-24,268094,53,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:54Z,"malayalam pop,mollywood","Manorama Music",0.765,0.493,0,-9.015,1,0.0294,0.292,0.000414,0.0934,0.757,97.988,4
spotify:track:0REYxTz1N2lOd4Zzadhm71,"Marimazha","Rasikan (Original Motion Picture Soundtrack)","Karthik",2004-07-03,280013,0,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:56Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood","Satyam Audios",0.624,0.633,1,-8.123,0,0.0543,0.0613,0.00000293,0.356,0.679,157.435,3
spotify:track:4mMpQ43Ti7GNJW09mhC4Ro,"Azhake","Amaram (Original Motion Picture Soundtrack)","K. J. Yesudas,K. S. Chithra",1991-11-17,303934,51,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:48:59Z,"malayalam pop,devotional,mollywood,tamil pop,telugu pop,kannada pop,tollywood,sandalwood","Tharangini Sound of Arts",0.655,0.35,1,-13.146,1,0.0775,0.876,0.0143,0.0637,0.614,81.156,4
spotify:track:4SyvhgNRknW44KdZBDOkdl,"Karukarethoru","Balettan (Original Motion Picture Soundtrack)","Mohanlal",2003,265786,47,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:02Z,"malayalam pop,mollywood","Manorama Music",0.721,0.578,0,-9.705,1,0.254,0.196,0.000287,0.202,0.958,180.055,4
spotify:track:7ATfvQ0RuWiPZ322U8uaAb,"Vennakkallil","Pattalam (Original Motion Picture Soundtrack)","Vidyasagar,Gireesh Puthenchery,Vidhu,Radhika,Biju Menon",1999-09-26,318041,32,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:08Z,"malayalam pop,mollywood,tamil dance,kollywood,tamil pop","Divo Tv Private Limited",0.708,0.848,0,-5.102,0,0.0541,0.122,0.0000243,0.287,0.63,111.089,4
spotify:track:2yskyMhi0CAbonQZPcwr2u,"Jaishambo","Bangaram","Tippu,Mirchi Ajay,Dharani",2006-03-28,247067,43,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:10Z,"tamil dance,kannada pop,tamil pop,kollywood,telugu pop,tollywood,sandalwood","Aditya Music",0.527,0.839,7,-3.616,1,0.452,0.143,0.000006,0.0775,0.583,188.963,3
spotify:track:2JEwmDAtGNqSXtvgPEIMTr,"Anukoneledhuga","Panjaa","Bellie Raj,Priya Hemesh",2011-11-19,265112,40,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:12Z,"tamil pop,tollywood,telugu pop,kollywood,kannada pop,tamil dance","Aditya Music",0.727,0.55,7,-5.787,0,0.032,0.103,0.000375,0.178,0.301,103.991,4
spotify:track:4FnJ4RB27VnGclxPhshb3g,"Teluse Nuvvu Ravani","Oka Laila Kosam","Ankit Tiwari",2021-02-10,221993,50,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:14Z,"bollywood,hindi pop,desi","Aditya Music",0.661,0.35,0,-10.768,0,0.0356,0.823,0,0.0668,0.398,124.909,4
spotify:track:4eSL8wfAfFpvCx6CTlLghL,"Ente Pranayathin - From Chembada","Hits of Najim Arshad","Najim Arshad,Jyothsna",2018-09-24,288640,42,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:17Z,"malayalam pop,mollywood","Manorama Music",0.545,0.818,9,-4.723,0,0.0829,0.352,0.00000754,0.171,0.741,171.915,4
spotify:track:5Xsq4Waw2KeRPpfrAoXmMT,"Anaganaga Kadala","Venky","Karthik,Sumangaly",2004-03-26,305066,57,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:19Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood","Aditya Music",0.718,0.438,10,-8.762,0,0.0835,0.227,0,0.201,0.642,82.991,4
spotify:track:0kVtLeFQ4FXcWnt7S4B5Fw,"Bala Tripuramani","Brahmotsavam (Original Motion Picture Soundtrack)","Rahul Nambiar",2016-06-24,252186,53,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:28Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood","Zee Music Company",0.693,0.869,8,-5.083,1,0.0445,0.35,0.000856,0.0967,0.795,91.978,4
spotify:track:0OkmUsX8VNQKCY21Tb6pBY,"O Manmadhuda","King","Sagar,Divya",2008,283706,55,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:38Z,"telugu pop,tollywood","Aditya Music",0.853,0.588,0,-5.473,1,0.0476,0.131,0.00166,0.0696,0.658,125.977,4
spotify:track:1CHznh3XYytW9PMgXuV1hB,"Maina Maina","Prema Khaidi (Original Motion Picture Soundtrack)","Shaan",2019-12-17,268854,10,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:44Z,"bollywood,hindi pop,desi,bangla pop","MRT Music",0.759,0.721,7,-4.41,1,0.0516,0.152,0,0.194,0.811,145.062,4
spotify:track:5lDIz1ggqOGn6QLgX8sDQd,"Melikalu","Cameraman Gangatho Rambabu","Narendra Doddapaneni,Geetha Madhuri",2012-09-26,262413,58,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:46Z,"telugu pop,tollywood","Aditya Music",0.8,0.83,2,-3.442,1,0.167,0.03,0.0000135,0.0795,0.82,159.871,4
spotify:track:1xKzEU01wRyVEHhJvXPTP5,"Bullet","George Reddy (Original Motion Picture Soundtrack)","Mangli",2019-11-22,206769,60,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:49Z,"telugu pop,tollywood,kannada pop","Silly Monks Music",0.482,0.88,10,-4.716,0,0.134,0.354,0.0000342,0.103,0.898,195.05,3
spotify:track:2q0EHeFHe0dNnq6DF2UcTe,"Last Bench","Kirrak Party","Sheshank Sheshagiri Chintan Vikas",2018-03-10,175543,46,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:51Z,"","Aditya Music",0.886,0.757,6,-5.17,1,0.457,0.593,0,0.0658,0.925,139.909,4
